,ACCT_ID_M,CHURN_DATE,CHURNED,CHURNED_30,CHURNED_90
210045,9285543,,0,0,0
1045450,21967447,,0,0,0
1436922,15499869,,0,0,0
2196772,14987683,,0,0,0
1629541,1440215,,0,0,0
1444929,20791645,,0,0,0
680635,24264465,,0,0,0
140751,16622331,,0,0,0
62560,16344675,,0,0,0
851772,1056921,,0,0,0
416906,9211801,,0,0,0
1597718,22833081,,0,0,0
1933343,15748673,,0,0,0
1549801,3012939,,0,0,0
263611,4308577,,0,0,0
1554477,20372235,,0,0,0
2282360,19670645,,0,0,0
1197571,23035727,,0,0,0
140696,6031821,,0,0,0
1406698,8230215,,0,0,0
1197477,22964503,,0,0,0
863618,24193207,,0,0,0
611687,13178583,,0,0,0
1232701,23776881,,0,0,0
1056198,21709521,,0,0,0
954996,23677939,,0,0,0
1489695,23828319,,0,0,0
13633,20984687,,0,0,0
650538,132249,,0,0,0
110177,23585361,,0,0,0
1074034,17608725,,0,0,0
2059293,24599375,,0,0,0
870341,11376091,,0,0,0
1436257,2013509,,0,0,0
265835,18612979,,0,0,0
2265161,17835563,,0,0,0
310890,21325805,,0,0,0
1076591,22806557,,0,0,0
371618,25097129,,0,0,0
1094095,16384131,,0,0,0
1914847,496559,,0,0,0
912342,20909425,,0,0,0
1675012,25417915,,0,0,0
914294,7207285,,0,0,0
792416,23426135,,0,0,0
1732986,22121673,,0,0,0
131278,23116355,,0,0,0
570988,25428749,,0,0,0
310382,1898783,,0,0,0
839927,12003277,,0,0,0
2096943,23876153,,0,0,0
1048245,25005539,,0,0,0
1893383,24377081,,0,0,0
567314,17414561,,0,0,0
1488871,23725443,,0,0,0
1103530,24420351,,0,0,0
2108008,13307331,,0,0,0
1769940,15623317,2022-09-02 00:00:00,1,0,1
270680,2456397,,0,0,0
2324468,1389021,,0,0,0
399675,20392705,,0,0,0
1349765,5800115,,0,0,0
2146376,20758639,,0,0,0
2278116,22882497,,0,0,0
928542,22326461,,0,0,0
1010498,24230605,,0,0,0
1191467,17683207,,0,0,0
1583517,12202853,,0,0,0
1145597,5763951,,0,0,0
637501,3040027,,0,0,0
1082337,5914383,,0,0,0
1576898,19988271,,0,0,0
2330287,19023933,,0,0,0
328091,6988489,,0,0,0
872781,1503871,,0,0,0
1146486,19110561,,0,0,0
1512769,19339625,,0,0,0
907150,4715503,,0,0,0
52807,2925811,,0,0,0
868993,7610959,,0,0,0
276726,23585359,,0,0,0
826594,25425119,,0,0,0
551706,24467999,,0,0,0
2007030,6856691,,0,0,0
2139108,12323217,,0,0,0
938725,23278693,,0,0,0
1518201,21956033,,0,0,0
2320117,14861005,,0,0,0
1579613,23513835,,0,0,0
1783646,25226733,,0,0,0
1255846,9264905,,0,0,0
1294869,4177611,,0,0,0
1086277,24511737,,0,0,0
1448100,1309321,,0,0,0
112987,23507819,,0,0,0
1336879,4248237,,0,0,0
110295,24907041,,0,0,0
1104103,24657899,,0,0,0
975844,22730463,,0,0,0
31070,4900085,2021-02-18 00:00:00,0,0,0
1812670,22262057,,0,0,0
707240,6340897,,0,0,0
385970,24125885,,0,0,0
1382572,1440103,,0,0,0
1378596,23670191,,0,0,0
1254291,22340381,,0,0,0
1201647,18958969,,0,0,0
444546,24676993,,0,0,0
2056968,25123217,,0,0,0
2217915,18270159,,0,0,0
715026,24256393,,0,0,0
330020,14797835,,0,0,0
1064655,23266033,,0,0,0
77273,25555833,,0,0,0
670885,23405279,,0,0,0
2145571,2253153,,0,0,0
637814,20971465,,0,0,0
1818731,24647785,,0,0,0
1147746,6804007,,0,0,0
371413,24641567,,0,0,0
450262,3384963,,0,0,0
331611,25089941,,0,0,0
2118377,14467149,,0,0,0
906504,22405285,,0,0,0
1934048,11588521,,0,0,0
339204,7597649,,0,0,0
126781,17753259,,0,0,0
769219,18931283,,0,0,0
1578833,25481881,,0,0,0
1434799,25299667,,0,0,0
466379,4380225,,0,0,0
1804578,2509829,,0,0,0
2322205,18753171,,0,0,0
610864,19230933,,0,0,0
1441971,1355407,,0,0,0
823499,5450819,,0,0,0
1299579,22731465,,0,0,0
2134494,21118595,2022-09-03 00:00:00,1,0,1
724212,16567545,,0,0,0
733136,3804991,,0,0,0
1136167,12248883,,0,0,0
1010198,25283299,,0,0,0
1095902,6435203,,0,0,0
1673695,24335899,,0,0,0
971790,17619399,,0,0,0
2158534,4361443,,0,0,0
1883276,19992703,,0,0,0
696378,17699865,,0,0,0
1785117,22747537,,0,0,0
2206493,19865023,,0,0,0
572150,25139483,,0,0,0
1806731,22087719,,0,0,0
2241775,25486113,,0,0,0
1627111,8094571,,0,0,0
284661,15843969,,0,0,0
1108642,6561967,,0,0,0
2111845,15145447,,0,0,0
1564663,5727213,,0,0,0
451511,22113123,2022-09-08 00:00:00,1,0,1
119726,11847153,,0,0,0
1132347,685,,0,0,0
2079821,21303345,,0,0,0
1423872,4472051,,0,0,0
2016698,21422117,,0,0,0
1643704,1883787,,0,0,0
292444,1637605,,0,0,0
428335,2710999,,0,0,0
1623151,21926809,,0,0,0
380699,7434555,,0,0,0
2024647,8603435,,0,0,0
1329297,19472639,,0,0,0
2067422,7471001,,0,0,0
1943944,17153007,,0,0,0
1383030,2510977,,0,0,0
1145124,6883051,2017-06-25 00:00:00,0,0,0
967518,8513991,,0,0,0
2121602,15454439,,0,0,0
163105,5856229,,0,0,0
136365,17292031,,0,0,0
1965492,23281019,,0,0,0
132093,23589569,,0,0,0
2171863,17757667,,0,0,0
196311,10735171,,0,0,0
1072914,14598025,,0,0,0
1464930,22042193,,0,0,0
1440237,2937421,,0,0,0
1386128,5664919,,0,0,0
1461061,6097059,,0,0,0
36795,24390383,,0,0,0
1760902,4041147,,0,0,0
1263132,14864883,,0,0,0
1131722,14420503,,0,0,0
105992,13916749,,0,0,0
1712245,22271983,,0,0,0
1863958,9919101,,0,0,0
922673,5288109,,0,0,0
1707423,24267665,,0,0,0
1113875,1139179,,0,0,0
35841,5953425,,0,0,0
608832,25165453,,0,0,0
1637054,25521037,,0,0,0
2036240,18826375,,0,0,0
1063896,17335349,,0,0,0
2284968,16335431,,0,0,0
485500,4004337,,0,0,0
1146160,19411409,,0,0,0
321102,14333677,2014-07-18 00:00:00,0,0,0
1916431,13971513,,0,0,0
1154683,15788663,,0,0,0
2293792,25195045,,0,0,0
19331,24173297,,0,0,0
2225296,20474281,,0,0,0
1293247,8944295,,0,0,0
677367,18174835,,0,0,0
463648,1042919,,0,0,0
636848,20292231,,0,0,0
1968821,12417753,,0,0,0
831692,17139371,,0,0,0
2222965,24771533,,0,0,0
1115219,1515505,,0,0,0
380225,18468963,,0,0,0
777087,4055813,,0,0,0
1182013,17197109,,0,0,0
654273,19445143,,0,0,0
1446608,10384805,,0,0,0
1208798,18892997,,0,0,0
2021035,24978255,,0,0,0
475175,9408307,,0,0,0
1136008,9294373,,0,0,0
61909,14714323,,0,0,0
938809,25289527,,0,0,0
358993,14654543,,0,0,0
1015962,12192845,,0,0,0
1382277,4034093,,0,0,0
1688415,25134059,,0,0,0
940235,24568333,,0,0,0
1456311,5065865,,0,0,0
2092473,25513433,,0,0,0
302018,12934095,,0,0,0
529405,18861603,,0,0,0
2054927,9689539,,0,0,0
2190464,14673957,,0,0,0
2150579,23297611,,0,0,0
2149404,23880359,,0,0,0
1578858,23869773,,0,0,0
123847,9081465,,0,0,0
554230,23031541,,0,0,0
1949379,24448785,,0,0,0
1015913,1807169,,0,0,0
1968064,23178613,,0,0,0
1199230,20482691,,0,0,0
1987063,22265407,,0,0,0
982010,1622743,,0,0,0
1415835,23685003,,0,0,0
2083890,2403817,,0,0,0
333474,23336991,,0,0,0
1312384,19791631,,0,0,0
1705555,15972581,,0,0,0
1478121,12681355,,0,0,0
1219362,11544939,,0,0,0
1820243,24381389,,0,0,0
450014,6392907,,0,0,0
229187,25346159,,0,0,0
2338879,2487255,,0,0,0
2177989,922923,,0,0,0
1622734,8465417,,0,0,0
1422128,18239215,,0,0,0
1336073,7810497,,0,0,0
1551503,4887287,,0,0,0
882837,22687997,,0,0,0
425981,24028023,,0,0,0
14567,19400941,,0,0,0
674085,20110545,,0,0,0
2301813,6525581,,0,0,0
2270937,11038257,,0,0,0
757054,5766209,,0,0,0
2131925,23187957,,0,0,0
414886,21444697,,0,0,0
538707,2544901,,0,0,0
306090,12151979,,0,0,0
1460346,9269251,,0,0,0
1190874,10102617,,0,0,0
2087051,21784907,,0,0,0
94603,24465425,,0,0,0
743722,5267591,,0,0,0
356166,10689761,,0,0,0
1392549,8513825,,0,0,0
2211476,16197871,,0,0,0
1541059,24716037,,0,0,0
2122617,19381517,,0,0,0
1098591,22428541,,0,0,0
627874,25493193,,0,0,0
1357438,25413561,,0,0,0
1929844,23087989,,0,0,0
1617916,24072083,,0,0,0
190643,18643605,,0,0,0
1107259,8786221,,0,0,0
690997,5880631,,0,0,0
1843460,3769229,,0,0,0
779992,17460225,,0,0,0
312003,23061177,,0,0,0
1662881,3888527,,0,0,0
2300419,6904703,,0,0,0
1805112,20676875,,0,0,0
925902,19817169,,0,0,0
2295074,22773547,,0,0,0
1830469,18679131,,0,0,0
864057,24099421,,0,0,0
806426,19546509,,0,0,0
1814165,173085,,0,0,0
1005028,16719323,,0,0,0
1659774,280901,,0,0,0
1446998,3695883,,0,0,0
1137088,4697703,,0,0,0
1798920,23033477,,0,0,0
112674,23625867,,0,0,0
2183460,24102219,,0,0,0
29909,10589837,,0,0,0
1576611,15968115,,0,0,0
1103717,24364639,,0,0,0
1266880,25340287,,0,0,0
776646,17606493,,0,0,0
2123207,7387851,,0,0,0
1008050,22504821,,0,0,0
1872696,25007565,,0,0,0
1773946,8443023,,0,0,0
2095986,10422569,,0,0,0
478916,25556591,,0,0,0
1583196,7636715,,0,0,0
1774970,22318847,,0,0,0
2214649,22182071,,0,0,0
2306356,6270875,,0,0,0
1458546,13807505,,0,0,0
1948887,23031901,,0,0,0
552720,24080509,,0,0,0
575799,596639,,0,0,0
2146843,24903417,,0,0,0
300785,22125821,,0,0,0
714923,6333453,,0,0,0
1427437,1274669,,0,0,0
2144230,21929041,,0,0,0
104850,9187803,,0,0,0
2244436,2118441,,0,0,0
206585,25328261,,0,0,0
865202,23090267,,0,0,0
378218,6910885,,0,0,0
1010964,22935691,,0,0,0
434701,22529523,,0,0,0
423720,22748189,,0,0,0
965715,20524507,,0,0,0
1867052,20855041,,0,0,0
817532,12738707,,0,0,0
2237462,21800433,,0,0,0
1036561,7227957,,0,0,0
449683,8729459,,0,0,0
4122,23631339,,0,0,0
279010,25287919,,0,0,0
2310454,19958633,,0,0,0
1483293,20446397,,0,0,0
1952199,9140209,,0,0,0
1383457,14617713,,0,0,0
2272077,5367505,,0,0,0
1301580,1586811,,0,0,0
2091538,2046855,,0,0,0
105965,22798883,,0,0,0
2195487,271719,,0,0,0
1563565,25243129,,0,0,0
1329178,18527419,,0,0,0
633356,20330705,,0,0,0
454340,17733161,,0,0,0
311609,25189695,,0,0,0
154787,20955325,,0,0,0
226687,9965507,,0,0,0
1242210,18209455,,0,0,0
200152,17399663,,0,0,0
1985736,25146697,,0,0,0
99603,19640859,,0,0,0
345049,20744539,,0,0,0
383777,21691805,,0,0,0
1115778,1771629,,0,0,0
1125662,15690559,,0,0,0
1026242,18582931,,0,0,0
2086208,6589327,,0,0,0
1949563,25332567,,0,0,0
64780,5653967,,0,0,0
2126449,22044255,,0,0,0
1228045,15338839,,0,0,0
1201432,20138397,,0,0,0
1404571,12498021,,0,0,0
1352836,22132901,,0,0,0
646336,24047249,,0,0,0
1416134,25477739,,0,0,0
1375043,7324131,,0,0,0
355586,2160497,2013-07-13 00:00:00,0,0,0
444510,24249487,,0,0,0
839499,11958117,,0,0,0
167627,25151919,,0,0,0
1228234,16029,,0,0,0
2093876,18030029,,0,0,0
2338887,989265,,0,0,0
354276,17526845,,0,0,0
2196386,21293157,,0,0,0
872520,858231,,0,0,0
671965,5406305,,0,0,0
184140,23686443,,0,0,0
205133,24341287,,0,0,0
1941799,15232391,,0,0,0
659478,19459173,,0,0,0
798984,18083721,,0,0,0
1364288,11728251,,0,0,0
609303,23443981,,0,0,0
1134854,9969159,,0,0,0
453840,6751955,,0,0,0
2065504,19930549,,0,0,0
180206,13446779,,0,0,0
1360656,24859135,,0,0,0
2187529,25566281,,0,0,0
106665,9854605,,0,0,0
2191183,20624091,,0,0,0
419833,20216161,,0,0,0
1256558,19773389,,0,0,0
1342070,25037041,,0,0,0
835464,21053401,,0,0,0
1396531,25291659,2022-06-07 00:00:00,0,0,0
1732511,15083805,,0,0,0
209166,10928645,,0,0,0
1187544,11302913,,0,0,0
489863,486051,,0,0,0
1904052,17081221,,0,0,0
889673,9097075,,0,0,0
1447057,22364607,,0,0,0
649104,1003577,,0,0,0
60042,6087477,,0,0,0
1067512,23859537,,0,0,0
942892,18679225,,0,0,0
881987,23626439,,0,0,0
815053,3971295,,0,0,0
371526,24356477,,0,0,0
1705443,22119857,,0,0,0
510762,836347,,0,0,0
963470,5100843,,0,0,0
175007,19701491,,0,0,0
2255065,7673989,,0,0,0
662371,25594117,,0,0,0
2265246,3941085,,0,0,0
1987269,10076585,,0,0,0
1909095,22220533,,0,0,0
211055,4736147,,0,0,0
1497319,11777207,,0,0,0
1182467,22787913,,0,0,0
810008,23730057,,0,0,0
1736368,17180095,,0,0,0
821161,4328851,,0,0,0
1721444,12096287,,0,0,0
1246338,20868501,,0,0,0
1796357,19708437,,0,0,0
758001,19372429,,0,0,0
1975589,2553641,,0,0,0
1679589,9741745,,0,0,0
2125976,2698955,,0,0,0
856614,6727461,,0,0,0
1363503,19760043,,0,0,0
1162961,18740515,,0,0,0
1624434,11040593,,0,0,0
881997,23685215,,0,0,0
1519233,4629779,,0,0,0
2292003,20147015,,0,0,0
2331810,22662513,,0,0,0
27170,626149,,0,0,0
2329948,4392927,,0,0,0
285507,19727063,,0,0,0
1080058,2887961,,0,0,0
2001554,23860215,,0,0,0
1611571,6451735,,0,0,0
1907701,9764485,,0,0,0
2025157,16651625,,0,0,0
64156,4845367,2022-09-22 00:00:00,1,0,1
1658821,17452361,,0,0,0
1549264,5694685,,0,0,0
1892371,22932021,,0,0,0
1064895,25045425,,0,0,0
2199598,13566009,,0,0,0
262995,10531255,,0,0,0
867850,15495787,,0,0,0
1263374,3639759,,0,0,0
2290329,2184235,2020-09-04 00:00:00,0,0,0
2324538,5752153,,0,0,0
2009509,19287935,,0,0,0
1907619,9644079,,0,0,0
2332606,24877137,,0,0,0
2070448,22819791,,0,0,0
1706109,25128519,,0,0,0
812110,24075967,,0,0,0
1542040,24539267,,0,0,0
401027,4875275,,0,0,0
957955,23649173,,0,0,0
2178865,21899021,,0,0,0
1858678,19399871,2018-08-23 00:00:00,0,0,0
1599215,23048843,,0,0,0
854482,17656669,,0,0,0
1996360,4656763,,0,0,0
644577,24695943,,0,0,0
560878,22060465,,0,0,0
622281,11808027,,0,0,0
361337,4361249,,0,0,0
385182,24351309,,0,0,0
990310,8034347,,0,0,0
1769817,10763509,,0,0,0
1874657,24166421,,0,0,0
1537932,6529519,,0,0,0
892010,20931345,,0,0,0
1395,23573293,,0,0,0
1108984,15171379,,0,0,0
187014,22595383,,0,0,0
742519,20782035,,0,0,0
1276990,18484857,,0,0,0
1992569,2192351,,0,0,0
126491,516039,,0,0,0
17555,16574019,,0,0,0
1393525,25140739,,0,0,0
1248540,23757315,,0,0,0
2292730,20260263,,0,0,0
276286,23881317,,0,0,0
1816740,25101775,,0,0,0
2153187,20039583,,0,0,0
2180210,17693505,,0,0,0
2044440,3087965,,0,0,0
427150,3828847,,0,0,0
2230278,14238541,,0,0,0
246297,16313241,,0,0,0
734189,23229497,,0,0,0
2192846,14995941,,0,0,0
1540387,23771355,,0,0,0
2339414,8952709,,0,0,0
231321,12292029,,0,0,0
533090,25045541,,0,0,0
109086,12873677,,0,0,0
1763133,19608657,,0,0,0
1287492,24121667,,0,0,0
1230796,24823601,,0,0,0
1645697,6877675,,0,0,0
2236198,7997823,,0,0,0
2060306,24148579,,0,0,0
1932968,21375965,,0,0,0
1958631,8408393,2017-06-03 00:00:00,0,0,0
1306248,24458069,,0,0,0
2151080,25431661,,0,0,0
522367,21803779,,0,0,0
1566423,5295963,,0,0,0
159429,9692689,,0,0,0
302414,21784099,,0,0,0
1237711,1022187,,0,0,0
686513,2582411,,0,0,0
1166880,9043629,,0,0,0
835602,1123369,,0,0,0
1860669,21710449,,0,0,0
1848357,19005609,,0,0,0
714682,7176095,,0,0,0
1685636,13026123,,0,0,0
816081,8650107,,0,0,0
334422,24686395,,0,0,0
383077,8002159,,0,0,0
1841426,21546817,,0,0,0
1548314,10391637,,0,0,0
2312829,23165511,,0,0,0
467480,1623013,,0,0,0
667899,21744327,,0,0,0
2151763,22794121,,0,0,0
386930,24413329,,0,0,0
154549,22056391,,0,0,0
686394,8260493,,0,0,0
820537,17629351,,0,0,0
108305,22089847,,0,0,0
1879849,16007815,,0,0,0
101730,21063285,,0,0,0
1863510,5317923,2020-03-07 00:00:00,0,0,0
2292895,10811195,,0,0,0
417099,14501399,,0,0,0
559267,2821951,,0,0,0
1204158,18539389,,0,0,0
2307718,13753017,,0,0,0
1000132,19157551,,0,0,0
405336,25290327,,0,0,0
2219913,22933441,,0,0,0
99562,5790431,,0,0,0
43811,3671289,,0,0,0
209181,10842561,,0,0,0
414586,13982655,,0,0,0
2282584,24032383,,0,0,0
836231,16351525,,0,0,0
430599,9576409,,0,0,0
474141,16517291,,0,0,0
1044521,15954253,,0,0,0
132835,24551359,,0,0,0
2258366,21647875,,0,0,0
2060221,22898985,,0,0,0
2087588,20337077,,0,0,0
423423,24150269,,0,0,0
877725,12528771,,0,0,0
964431,21657273,,0,0,0
463994,10352619,,0,0,0
470349,20507675,,0,0,0
1292153,19533761,,0,0,0
1237407,6455027,,0,0,0
1856564,22460697,,0,0,0
2264711,22130119,,0,0,0
1751933,19125729,,0,0,0
935573,23266815,,0,0,0
1987535,20468813,,0,0,0
161200,21080423,,0,0,0
270577,9128173,,0,0,0
1366838,19745497,,0,0,0
729125,18293609,,0,0,0
1191122,20218571,,0,0,0
1771002,4991547,,0,0,0
1618508,23732677,,0,0,0
1578515,25439605,,0,0,0
865385,24444897,,0,0,0
2001945,23770083,,0,0,0
2117229,16375407,,0,0,0
632895,2071839,,0,0,0
776084,21238957,,0,0,0
521639,19761627,,0,0,0
1470862,24892463,,0,0,0
1448872,24357565,,0,0,0
2227855,13081145,,0,0,0
1556999,7202857,,0,0,0
1379313,23500633,,0,0,0
1903393,21331325,,0,0,0
1374615,10212797,,0,0,0
2277088,24691465,,0,0,0
2160520,21086991,,0,0,0
2013136,19526157,,0,0,0
1054865,11918055,,0,0,0
2005369,10453805,,0,0,0
2214269,20833745,,0,0,0
2163679,7042307,,0,0,0
1288759,25329553,,0,0,0
478048,23893661,,0,0,0
1985077,25346321,,0,0,0
48661,22177103,,0,0,0
160317,7901653,,0,0,0
934267,17725101,,0,0,0
1548588,8912159,,0,0,0
1831192,9300925,,0,0,0
1080704,13455019,,0,0,0
292603,22409911,,0,0,0
1299947,13168103,,0,0,0
30195,12892215,,0,0,0
994991,23394371,,0,0,0
357772,15889913,,0,0,0
1948155,24344731,,0,0,0
1589542,18739073,,0,0,0
1093383,17604881,,0,0,0
1263872,3395289,,0,0,0
1158361,23952881,,0,0,0
1813376,6364521,,0,0,0
813601,21197399,,0,0,0
730251,14923249,,0,0,0
2198921,13299389,,0,0,0
927673,22632499,,0,0,0
1548391,1644483,,0,0,0
93371,23926407,,0,0,0
909588,1195825,,0,0,0
355671,7137169,,0,0,0
1563876,24156955,,0,0,0
1370639,19916991,,0,0,0
567500,21347195,,0,0,0
750939,16225073,,0,0,0
11308,21717899,,0,0,0
1330953,10090935,,0,0,0
1203781,13963541,,0,0,0
1715782,17866517,,0,0,0
2046585,15818883,,0,0,0
1496051,18858023,,0,0,0
2269487,20823331,,0,0,0
1085459,24551807,,0,0,0
1164127,8649879,,0,0,0
1482683,13501749,,0,0,0
2019418,25490845,,0,0,0
727856,11479931,,0,0,0
1989968,21051943,,0,0,0
2126384,14654461,,0,0,0
2251721,21002217,,0,0,0
1881197,7368267,,0,0,0
1958400,8462449,,0,0,0
732083,22699161,,0,0,0
692703,6559001,,0,0,0
401830,6288591,,0,0,0
1970159,7589345,,0,0,0
683600,22566957,,0,0,0
2159719,20579733,,0,0,0
1528403,12862031,,0,0,0
799474,21642599,,0,0,0
1276267,21955667,,0,0,0
2042198,4837547,,0,0,0
1692885,23124401,,0,0,0
1511007,16477009,,0,0,0
2226628,22609213,,0,0,0
1687357,21458793,,0,0,0
2231341,17839495,,0,0,0
648451,6678439,,0,0,0
2010709,6261685,,0,0,0
1914895,5443593,,0,0,0
962107,21389993,,0,0,0
1030575,24988625,,0,0,0
2312105,23203993,,0,0,0
547327,12085689,,0,0,0
609731,25443253,,0,0,0
613376,17603171,,0,0,0
1611394,1303571,,0,0,0
259123,8728775,,0,0,0
799582,22519505,,0,0,0
877063,13975657,,0,0,0
1113399,7817141,2021-05-19 00:00:00,0,0,0
227250,21497281,,0,0,0
1606511,157159,,0,0,0
728687,18198109,,0,0,0
207015,2574327,,0,0,0
127406,7225113,,0,0,0
410478,19649809,,0,0,0
896581,7266587,,0,0,0
507798,20136547,,0,0,0
583491,1554247,,0,0,0
2090449,18138907,,0,0,0
104458,22308363,,0,0,0
1770612,19028337,,0,0,0
89648,20589607,,0,0,0
826146,24340613,,0,0,0
959061,2842667,,0,0,0
1202005,21333809,,0,0,0
1926264,22948101,,0,0,0
766848,18922787,,0,0,0
2264270,278983,,0,0,0
145579,19606829,,0,0,0
284279,20635831,,0,0,0
2318225,6644325,,0,0,0
1552170,10478031,,0,0,0
2001088,23090323,,0,0,0
442546,25505283,,0,0,0
1531070,4571147,,0,0,0
618859,20469351,,0,0,0
987662,9178717,,0,0,0
966229,9151831,,0,0,0
1672653,23451397,,0,0,0
213832,19839459,,0,0,0
2019352,24880311,,0,0,0
925704,19605683,,0,0,0
1560827,24770457,2022-03-24 00:00:00,0,0,0
9655,8922239,,0,0,0
668429,15050851,,0,0,0
767760,5869301,,0,0,0
10108,2445935,,0,0,0
1262097,16096531,,0,0,0
1181141,21698931,,0,0,0
346784,15357525,,0,0,0
815256,10514817,,0,0,0
1158282,24033449,,0,0,0
1854587,25311341,,0,0,0
702963,6179691,,0,0,0
47142,1123691,,0,0,0
1638954,7984619,,0,0,0
1146283,19248717,,0,0,0
874364,7441197,,0,0,0
185243,25429857,,0,0,0
124207,11328141,,0,0,0
1398840,20884873,,0,0,0
985562,11853951,,0,0,0
1099796,22495339,,0,0,0
1793332,22348261,,0,0,0
31792,19522953,,0,0,0
1978984,21737743,,0,0,0
634627,21257773,,0,0,0
2056230,23967007,,0,0,0
1344687,20578117,,0,0,0
455656,2911903,,0,0,0
902388,24224313,,0,0,0
1269060,24058865,,0,0,0
385220,24497169,,0,0,0
931433,16479515,,0,0,0
1021943,3176669,,0,0,0
1292687,21823671,,0,0,0
1011511,24292081,,0,0,0
1665385,10216325,,0,0,0
207898,10628061,,0,0,0
384985,23644465,,0,0,0
1666167,21946539,,0,0,0
1096689,22425739,,0,0,0
2036484,18018211,,0,0,0
1775054,2039513,,0,0,0
1582723,21809065,,0,0,0
915685,4156949,,0,0,0
1682197,9944879,,0,0,0
50996,15814871,,0,0,0
182428,1706351,,0,0,0
1927377,25288363,,0,0,0
450182,19675589,,0,0,0
2203143,23589529,,0,0,0
1627486,8767511,,0,0,0
1593938,12313451,,0,0,0
1901128,15868517,,0,0,0
2181444,9321939,,0,0,0
2109983,25466467,,0,0,0
124609,12241951,,0,0,0
790896,24914047,,0,0,0
2102649,166871,,0,0,0
561220,14610355,,0,0,0
386974,24179095,,0,0,0
2317325,21535391,,0,0,0
1285177,23172917,,0,0,0
1953788,19994443,,0,0,0
611890,4191901,,0,0,0
641955,25183481,,0,0,0
856913,15943699,,0,0,0
462997,23455993,,0,0,0
2000321,24684705,,0,0,0
19339,23460635,,0,0,0
541931,22069331,,0,0,0
1316399,21842179,,0,0,0
1250610,25249753,,0,0,0
1844570,4056909,,0,0,0
1756231,291329,,0,0,0
482160,2980775,,0,0,0
1855573,24440617,,0,0,0
1239010,9356617,,0,0,0
396230,18182583,,0,0,0
257908,25475563,,0,0,0
371831,17605547,,0,0,0
1500134,4530705,,0,0,0
2043072,20838331,,0,0,0
1434826,25087715,,0,0,0
1400246,22243127,,0,0,0
268479,11831255,,0,0,0
714547,12161645,,0,0,0
2299545,21982537,,0,0,0
369860,5214075,,0,0,0
1493400,24347921,,0,0,0
731729,21365905,,0,0,0
303719,13008565,,0,0,0
563607,927889,,0,0,0
1140647,25097015,,0,0,0
760343,9182603,,0,0,0
969051,7473053,,0,0,0
1567673,11581941,,0,0,0
2085705,9445069,,0,0,0
833706,19385187,,0,0,0
1789646,21967883,,0,0,0
2032622,22621635,,0,0,0
1156678,24179507,,0,0,0
2044515,14752445,,0,0,0
160675,13923923,2016-09-29 00:00:00,0,0,0
724437,17067383,,0,0,0
551687,25427453,,0,0,0
96275,24295203,,0,0,0
888282,22183175,,0,0,0
1743127,24984257,,0,0,0
162117,8473227,,0,0,0
1215183,25244469,,0,0,0
913539,1151917,,0,0,0
1193771,24073637,,0,0,0
1995527,7250395,,0,0,0
1120830,24388621,,0,0,0
1628458,22516711,,0,0,0
1697093,3962631,,0,0,0
1164845,17576561,,0,0,0
2024814,16113457,,0,0,0
118735,16277133,,0,0,0
2264021,9552333,,0,0,0
1229516,24678991,,0,0,0
2344180,4991493,,0,0,0
375230,19007067,,0,0,0
1079428,10553123,,0,0,0
2120202,2147317,,0,0,0
964529,17998465,,0,0,0
1672785,24531865,,0,0,0
1680314,21385935,,0,0,0
1584930,5377155,,0,0,0
1054271,2211213,,0,0,0
2339834,335811,,0,0,0
362675,12591313,,0,0,0
292432,18202939,,0,0,0
1164793,20986095,,0,0,0
706355,21003799,,0,0,0
1308380,4650441,,0,0,0
1948354,24029583,,0,0,0
369931,24485489,,0,0,0
1492167,10040691,,0,0,0
1069131,24407047,,0,0,0
1524623,23280573,,0,0,0
419675,20603455,,0,0,0
2035847,5037619,,0,0,0
1278719,20588467,,0,0,0
129833,25496475,,0,0,0
2260589,24141049,,0,0,0
251053,22150615,,0,0,0
1535133,6491865,,0,0,0
1979867,7682815,,0,0,0
1790550,17855871,,0,0,0
1443975,21169087,,0,0,0
1200679,14798199,,0,0,0
2053134,9970423,,0,0,0
1783500,24191563,,0,0,0
1455605,12339711,,0,0,0
698932,22603193,,0,0,0
2276732,23642739,,0,0,0
490363,10763847,,0,0,0
239282,24190205,,0,0,0
2139630,16954467,,0,0,0
495171,25155805,,0,0,0
520806,10009161,,0,0,0
2074104,23736127,,0,0,0
874113,16867527,,0,0,0
604348,401895,,0,0,0
609313,24877061,,0,0,0
2022449,23730987,,0,0,0
397347,22633951,,0,0,0
1720050,22307641,,0,0,0
1814971,9203371,,0,0,0
1228409,13817367,,0,0,0
29717,15354365,,0,0,0
1383494,9876997,,0,0,0
2168338,23863499,,0,0,0
977888,22440591,,0,0,0
1735055,21836245,,0,0,0
1732099,7735977,,0,0,0
2293957,23903647,,0,0,0
2261122,24531537,,0,0,0
2088209,14325109,,0,0,0
651154,2407663,,0,0,0
2333570,23630417,,0,0,0
1934848,5899889,,0,0,0
796331,21840287,,0,0,0
565567,9791703,,0,0,0
1241459,7825043,,0,0,0
1148481,5686511,,0,0,0
1175887,25400085,,0,0,0
2296460,25022745,,0,0,0
1129923,20342009,,0,0,0
2315239,25121405,,0,0,0
323824,18511451,,0,0,0
798443,14066493,,0,0,0
1265691,25291901,,0,0,0
1851752,3447703,,0,0,0
1061936,18724353,,0,0,0
408211,851563,,0,0,0
